tt;age;crude;event;site
4.9;65;3.578930903735194;Death of other causes;colon
4.9;66;3.962798224158882;Death of other causes;colon
4.9;67;4.455695675754945;Death of other causes;colon
4.9;68;4.955656482261957;Death of other causes;colon
4.9;69;5.581872062471297;Death of other causes;colon
4.9;70;6.167920047461304;Death of other causes;colon
4.9;71;6.956233441608335;Death of other causes;colon
4.9;72;7.555926496401498;Death of other causes;colon
4.9;73;8.425079609011082;Death of other causes;colon
4.9;74;9.340030672570677;Death of other causes;colon
4.9;75;10.39304658910002;Death of other causes;colon
4.9;76;11.23030985658099;Death of other causes;colon
4.9;77;12.65197709378702;Death of other causes;colon
4.9;78;14.19078321459324;Death of other causes;colon
4.9;79;15.66041134428136;Death of other causes;colon
4.9;80;17.37960255137999;Death of other causes;colon
4.9;81;19.06625980426655;Death of other causes;colon
4.9;82;21.11422528114993;Death of other causes;colon
4.9;83;22.95367118927437;Death of other causes;colon
4.9;84;24.74877757232526;Death of other causes;colon
4.9;85;26.59288794010801;Death of other causes;colon
4.9;86;28.40511612166691;Death of other causes;colon
4.9;87;29.83396055938963;Death of other causes;colon
4.9;88;31.49640698085246;Death of other causes;colon
4.9;89;32.68197103435111;Death of other causes;colon
4.9;90;33.57383412725703;Death of other causes;colon
4.9;35;93.96530662915131;Alive;colon
4.9;36;93.45002398283189;Alive;colon
4.9;37;92.87765751019703;Alive;colon
4.9;38;92.27435946170903;Alive;colon
4.9;39;91.63552374552071;Alive;colon
4.9;40;90.94273078906625;Alive;colon
4.9;41;90.18955859070709;Alive;colon
4.9;42;89.38261526978269;Alive;colon
4.9;43;88.51083043280185;Alive;colon
4.9;44;87.60845055422052;Alive;colon
4.9;45;86.6381747961571;Alive;colon
4.9;46;85.59599593644482;Alive;colon
4.9;47;84.51848338259333;Alive;colon
4.9;48;83.38368769926231;Alive;colon
4.9;49;82.20145791357341;Alive;colon
4.9;50;81.01375214205704;Alive;colon
4.9;51;79.74449160417258;Alive;colon
4.9;52;78.4876050319258;Alive;colon
4.9;53;77.23586474337206;Alive;colon
4.9;54;75.98242727680845;Alive;colon
4.9;55;74.77725904152803;Alive;colon
4.9;56;73.66704954697546;Alive;colon
4.9;57;72.58004083407087;Alive;colon
4.9;58;71.60319702683002;Alive;colon
4.9;59;70.57317731664111;Alive;colon
4.9;60;69.6736395485987;Alive;colon
4.9;61;68.87621522298464;Alive;colon
4.9;62;68.22522835243136;Alive;colon
4.9;63;67.72263576631768;Alive;colon
4.9;64;67.38044160962269;Alive;colon
4.9;65;67.01216176766785;Alive;colon
4.9;66;66.67804469222396;Alive;colon
4.9;67;66.2965951451334;Alive;colon
4.9;68;65.94818967954032;Alive;colon
4.9;69;65.50681451819919;Alive;colon
4.9;70;65.0857501078505;Alive;colon
4.9;71;64.4521716542413;Alive;colon
4.9;72;63.94383792887084;Alive;colon
4.9;73;63.09870427349193;Alive;colon
4.9;74;62.1137337271453;Alive;colon
4.9;75;60.88320888254306;Alive;colon
4.9;76;59.69927941367603;Alive;colon
4.9;77;57.7983532645011;Alive;colon
4.9;78;55.58712573305569;Alive;colon
4.9;79;53.21184224941548;Alive;colon
4.9;80;50.39505615698953;Alive;colon
4.9;81;47.46028303346292;Alive;colon
4.9;82;43.99560156908665;Alive;colon
4.9;83;40.60520826869718;Alive;colon
4.9;84;37.14805169076016;Alive;colon
4.9;85;33.52284387677857;Alive;colon
4.9;86;29.92923830703944;Alive;colon
4.9;87;26.6441250297548;Alive;colon
4.9;88;23.0499066703308;Alive;colon
4.9;89;19.88203600309475;Alive;colon
4.9;90;16.87581178318437;Alive;colon
5;35;5.785674893363342;Death of cancer;colon
5;36;6.293709022473835;Death of cancer;colon
5;37;6.841303164067821;Death of cancer;colon
5;38;7.430972017795173;Death of cancer;colon
5;39;8.064566959718434;Death of cancer;colon
5;40;8.744140023734639;Death of cancer;colon
5;41;9.47109259086781;Death of cancer;colon
5;42;10.24832488700178;Death of cancer;colon
5;43;11.07552137271217;Death of cancer;colon
5;44;11.95579945259223;Death of cancer;colon
5;45;12.88897449547451;Death of cancer;colon
5;46;13.87275959296819;Death of cancer;colon
5;47;14.91215921913634;Death of cancer;colon
5;48;15.99760418971369;Death of cancer;colon
5;49;17.11776419294766;Death of cancer;colon
5;50;18.26721565024759;Death of cancer;colon
5;51;19.43125736307365;Death of cancer;colon
5;52;20.59611876118532;Death of cancer;colon
5;53;21.74939591467756;Death of cancer;colon
5;54;22.86892292777939;Death of cancer;colon
5;55;23.95149809221143;Death of cancer;colon
5;56;24.97827130718084;Death of cancer;colon
5;57;25.93269659297071;Death of cancer;colon
5;58;26.80953968715713;Death of cancer;colon
5;59;27.57926997145431;Death of cancer;colon
5;60;28.23826936040913;Death of cancer;colon
5;61;28.76899833300977;Death of cancer;colon
5;62;29.1650378880293;Death of cancer;colon
5;63;29.41950297157726;Death of cancer;colon
5;64;29.56160493773025;Death of cancer;colon
5;65;29.5912660137364;Death of cancer;colon
5;66;29.53932078087104;Death of cancer;colon
5;67;29.42525102361664;Death of cancer;colon
5;68;29.27101437336121;Death of cancer;colon
5;69;29.0833030045372;Death of cancer;colon
5;70;28.91573621067138;Death of cancer;colon
5;71;28.75811960843253;Death of cancer;colon
5;72;28.66469813347862;Death of cancer;colon
5;73;28.63811601979511;Death of cancer;colon
5;74;28.7054292226295;Death of cancer;colon
5;75;28.87973685677566;Death of cancer;colon
5;76;29.2232973943797;Death of cancer;colon
5;77;29.69739784612583;Death of cancer;colon
5;78;30.36362941287782;Death of cancer;colon
5;79;31.26234549351152;Death of cancer;colon
5;80;32.35154993277558;Death of cancer;colon
5;81;33.5907923705098;Death of cancer;colon
5;82;34.9971699198877;Death of cancer;colon
5;83;36.53803594409457;Death of cancer;colon
5;84;38.18990638901666;Death of cancer;colon
5;85;39.96045246566132;Death of cancer;colon
5;86;41.73144953620081;Death of cancer;colon
5;87;43.5780275880303;Death of cancer;colon
5;88;45.49940814849999;Death of cancer;colon
5;89;47.47225234702216;Death of cancer;colon
5;90;49.57762327879951;Death of cancer;colon
5;35;.3110677896799942;Death of other causes;colon
5;36;.3241808677329388;Death of other causes;colon
5;37;.3539312483797126;Death of other causes;colon
5;38;.3727079415402579;Death of other causes;colon
5;39;.3846244594943342;Death of other causes;colon
5;40;.4027901443377221;Death of other causes;colon
5;41;.436150427541435;Death of other causes;colon
5;42;.4732202559224462;Death of other causes;colon
5;43;.525756224791745;Death of other causes;colon
5;44;.5539520627450284;Death of other causes;colon
5;45;.6004267986336318;Death of other causes;colon
5;46;.665611215033211;Death of other causes;colon
5;47;.7122406539494957;Death of other causes;colon
5;48;.7691266791273648;Death of other causes;colon
5;49;.8379777575259246;Death of other causes;colon
5;50;.8829679758661781;Death of other causes;colon
5;51;1.00006698613428;Death of other causes;colon
5;52;1.100562725394715;Death of other causes;colon
5;53;1.20693378500087;Death of other causes;colon
5;54;1.348028890829175;Death of other causes;colon
5;55;1.475133239345537;Death of other causes;colon
5;56;1.565901666707761;Death of other causes;colon
5;57;1.70479765302324;Death of other causes;colon
5;58;1.808627959122833;Death of other causes;colon
5;59;2.079920608012034;Death of other causes;colon
5;60;2.330216690211932;Death of other causes;colon
5;61;2.600549823573208;Death of other causes;colon
5;62;2.857345028505532;Death of other causes;colon
5;63;3.106728461433276;Death of other causes;colon
5;64;3.307754696305678;Death of other causes;colon
5;65;3.656583642371156;Death of other causes;colon
5;66;4.059164480972601;Death of other causes;colon
5;67;4.560602214783327;Death of other causes;colon
5;68;5.072044672498484;Death of other causes;colon
5;69;5.708096543821233;Death of other causes;colon
5;70;6.307421267521304;Death of other causes;colon
5;71;7.113062798025768;Death of other causes;colon
5;72;7.733570761180136;Death of other causes;colon
5;73;8.611370162019149;Death of other causes;colon
5;74;9.563394006322088;Death of other causes;colon
5;75;10.61517105510512;Death of other causes;colon
5;76;11.47422534875349;Death of other causes;colon
5;77;12.9512981217329;Death of other causes;colon
5;78;14.51920831083996;Death of other causes;colon
5;79;16.00152138381698;Death of other causes;colon
5;80;17.74387477528496;Death of other causes;colon
5;81;19.44895393520805;Death of other causes;colon
5;82;21.55409885729977;Death of other causes;colon
5;83;23.40154266180695;Death of other causes;colon
5;84;25.21218783183744;Death of other causes;colon
5;85;27.07146596030411;Death of other causes;colon
5;86;28.87358942291301;Death of other causes;colon
5;87;30.28653432249266;Death of other causes;colon
5;88;31.97208543342336;Death of other causes;colon
5;89;33.13841762931619;Death of other causes;colon
5;90;33.9889558286531;Death of other causes;colon
5;35;93.90325731695667;Alive;colon
5;36;93.38211010979323;Alive;colon
5;37;92.80476558755247;Alive;colon
5;38;92.19632004066457;Alive;colon
5;39;91.55080858078723;Alive;colon
5;40;90.85306983192764;Alive;colon
5;41;90.09275698159075;Alive;colon
5;42;89.27845485707577;Alive;colon
5;43;88.39872240249609;Alive;colon
5;44;87.49024848466274;Alive;colon
5;45;86.51059870589187;Alive;colon
5;46;85.4616291919986;Alive;colon
5;47;84.37560012691416;Alive;colon
5;48;83.23326913115893;Alive;colon
5;49;82.04425804952642;Alive;colon
5;50;80.84981637388624;Alive;colon
5;51;79.56867565079206;Alive;colon
5;52;78.30331851341997;Alive;colon
5;53;77.04367030032158;Alive;colon
5;54;75.78304818139144;Alive;colon
5;55;74.57336866844302;Alive;colon
5;56;73.45582702611139;Alive;colon
5;57;72.36250575400605;Alive;colon
5;58;71.38183235372004;Alive;colon
5;59;70.34080942053366;Alive;colon
5;60;69.43151394937892;Alive;colon
5;61;68.63045184341703;Alive;colon
5;62;67.97761708346516;Alive;colon
5;63;67.47376856698946;Alive;colon
5;64;67.13064036596408;Alive;colon
5;65;66.75215034389244;Alive;colon
5;66;66.40151473815637;Alive;colon
5;67;66.01414676160003;Alive;colon
5;68;65.6569409541403;Alive;colon
5;69;65.20860045164156;Alive;colon
5;70;64.77684252180732;Alive;colon
5;71;64.1288175935417;Alive;colon
5;72;63.60173110534124;Alive;colon
5;73;62.75051381818575;Alive;colon
5;74;61.7311767710484;Alive;colon
5;75;60.50509208811922;Alive;colon
5;76;59.30247725686682;Alive;colon
5;77;57.35130403214127;Alive;colon
5;78;55.11716227628222;Alive;colon
5;79;52.73613312267149;Alive;colon
5;80;49.90457529193946;Alive;colon
5;81;46.96025369428216;Alive;colon
5;82;43.44873122281253;Alive;colon
5;83;40.06042139409848;Alive;colon
5;84;36.5979057791459;Alive;colon
5;85;32.96808157403457;Alive;colon
5;86;29.39496104088617;Alive;colon
5;87;26.13543808947705;Alive;colon
5;88;22.52850641807666;Alive;colon
5;89;19.38933002366163;Alive;colon
5;90;16.43342089254739;Alive;colon
0;35;0;Death of cancer;lung
0;36;0;Death of cancer;lung
0;37;0;Death of cancer;lung
0;38;0;Death of cancer;lung
0;39;0;Death of cancer;lung
0;40;0;Death of cancer;lung
0;41;0;Death of cancer;lung
0;42;0;Death of cancer;lung
0;43;0;Death of cancer;lung
0;44;0;Death of cancer;lung
0;45;0;Death of cancer;lung
0;46;0;Death of cancer;lung
0;47;0;Death of cancer;lung
0;48;0;Death of cancer;lung
0;49;0;Death of cancer;lung
0;50;0;Death of cancer;lung
0;51;0;Death of cancer;lung
0;52;0;Death of cancer;lung
0;53;0;Death of cancer;lung
0;54;0;Death of cancer;lung
0;55;0;Death of cancer;lung
0;56;0;Death of cancer;lung
0;57;0;Death of cancer;lung
0;58;0;Death of cancer;lung
0;59;0;Death of cancer;lung
0;60;0;Death of cancer;lung
0;61;0;Death of cancer;lung
0;62;0;Death of cancer;lung
0;63;0;Death of cancer;lung
0;64;0;Death of cancer;lung
0;65;0;Death of cancer;lung
0;66;0;Death of cancer;lung
0;67;0;Death of cancer;lung
0;68;0;Death of cancer;lung
0;69;0;Death of cancer;lung
0;70;0;Death of cancer;lung
0;71;0;Death of cancer;lung
0;72;0;Death of cancer;lung
0;73;0;Death of cancer;lung
0;74;0;Death of cancer;lung
0;75;0;Death of cancer;lung
0;76;0;Death of cancer;lung
0;77;0;Death of cancer;lung
0;78;0;Death of cancer;lung
0;79;0;Death of cancer;lung
0;80;0;Death of cancer;lung
0;81;0;Death of cancer;lung
0;82;0;Death of cancer;lung
0;83;0;Death of cancer;lung
0;84;0;Death of cancer;lung
0;85;0;Death of cancer;lung
0;86;0;Death of cancer;lung
0;87;0;Death of cancer;lung
0;88;0;Death of cancer;lung
0;89;0;Death of cancer;lung
0;90;0;Death of cancer;lung
0;35;0;Death of other causes;lung
0;36;0;Death of other causes;lung
0;37;0;Death of other causes;lung
0;38;0;Death of other causes;lung
0;39;0;Death of other causes;lung
0;40;0;Death of other causes;lung
0;41;0;Death of other causes;lung
0;42;0;Death of other causes;lung
0;43;0;Death of other causes;lung
0;44;0;Death of other causes;lung
0;45;0;Death of other causes;lung
0;46;0;Death of other causes;lung
0;47;0;Death of other causes;lung
0;48;0;Death of other causes;lung
0;49;0;Death of other causes;lung
0;50;0;Death of other causes;lung
0;51;0;Death of other causes;lung
0;52;0;Death of other causes;lung
0;53;0;Death of other causes;lung
0;54;0;Death of other causes;lung
0;55;0;Death of other causes;lung
0;56;0;Death of other causes;lung
0;57;0;Death of other causes;lung
0;58;0;Death of other causes;lung
0;59;0;Death of other causes;lung
0;60;0;Death of other causes;lung
0;61;0;Death of other causes;lung
0;62;0;Death of other causes;lung
0;63;0;Death of other causes;lung
0;64;0;Death of other causes;lung
0;65;0;Death of other causes;lung
0;66;0;Death of other causes;lung
0;67;0;Death of other causes;lung
0;68;0;Death of other causes;lung
0;69;0;Death of other causes;lung
0;70;0;Death of other causes;lung
0;71;0;Death of other causes;lung
0;72;0;Death of other causes;lung
0;73;0;Death of other causes;lung
0;74;0;Death of other causes;lung
0;75;0;Death of other causes;lung
0;76;0;Death of other causes;lung
0;77;0;Death of other causes;lung
0;78;0;Death of other causes;lung
0;79;0;Death of other causes;lung
0;80;0;Death of other causes;lung
0;81;0;Death of other causes;lung
0;82;0;Death of other causes;lung
0;83;0;Death of other causes;lung
0;84;0;Death of other causes;lung
0;85;0;Death of other causes;lung
0;86;0;Death of other causes;lung
0;87;0;Death of other causes;lung
0;88;0;Death of other causes;lung
0;89;0;Death of other causes;lung
0;90;0;Death of other causes;lung
0;35;100;Alive;lung
0;36;100;Alive;lung
0;37;100;Alive;lung
0;38;100;Alive;lung
0;39;100;Alive;lung
0;40;100;Alive;lung
0;41;100;Alive;lung
0;42;100;Alive;lung
0;43;100;Alive;lung
0;44;100;Alive;lung
0;45;100;Alive;lung
0;46;100;Alive;lung
0;47;100;Alive;lung
0;48;100;Alive;lung
0;49;100;Alive;lung
0;50;100;Alive;lung
0;51;100;Alive;lung
0;52;100;Alive;lung
0;53;100;Alive;lung
0;54;100;Alive;lung
0;55;100;Alive;lung
0;56;100;Alive;lung
0;57;100;Alive;lung
0;58;100;Alive;lung
0;59;100;Alive;lung
0;60;100;Alive;lung
0;61;100;Alive;lung
0;62;100;Alive;lung
0;63;100;Alive;lung
0;64;100;Alive;lung
0;65;100;Alive;lung
0;66;100;Alive;lung
0;67;100;Alive;lung
0;68;100;Alive;lung
0;69;100;Alive;lung
0;70;100;Alive;lung
0;71;100;Alive;lung
0;72;100;Alive;lung
0;73;100;Alive;lung
0;74;100;Alive;lung
0;75;100;Alive;lung
0;76;100;Alive;lung
0;77;100;Alive;lung
0;78;100;Alive;lung
0;79;100;Alive;lung
0;80;100;Alive;lung
0;81;100;Alive;lung
0;82;100;Alive;lung
0;83;100;Alive;lung
0;84;100;Alive;lung
0;85;100;Alive;lung
0;86;100;Alive;lung
0;87;100;Alive;lung
0;88;100;Alive;lung
0;89;100;Alive;lung
0;90;100;Alive;lung
.1;35;.0000275373765786;Death of cancer;lung
.1;36;.0000476485391095;Death of cancer;lung
.1;37;.0000823004546602;Death of cancer;lung
.1;38;.0001421598721855;Death of cancer;lung
.1;39;.0002454344572714;Death of cancer;lung
.1;40;.000423662237703;Death of cancer;lung
.1;41;.0007315377553922;Death of cancer;lung
.1;42;.0012629191726758;Death of cancer;lung
.1;43;.0021791861494067;Death of cancer;lung
.1;44;.0037591400243319;Death of cancer;lung
.1;45;.0064856631649119;Death of cancer;lung
.1;46;.0111878688172222;Death of cancer;lung
.1;47;.0192931562063968;Death of cancer;lung
.1;48;.0332497734218481;Death of cancer;lung
.1;49;.0572363414404731;Death of cancer;lung
.1;50;.0983280329564144;Death of cancer;lung
.1;51;.1683324929800807;Death of cancer;lung
.1;52;.2864919507909397;Death of cancer;lung
.1;53;.4824533696867235;Death of cancer;lung
.1;54;.7959653441450082;Death of cancer;lung
.1;55;1.270099780317523;Death of cancer;lung
.1;56;1.932986818614358;Death of cancer;lung
.1;57;2.773851046882126;Death of cancer;lung
.1;58;3.74386816973601;Death of cancer;lung
.1;59;4.80356645345696;Death of cancer;lung
.1;60;5.963536116349955;Death of cancer;lung
.1;61;7.246582957070751;Death of cancer;lung
.1;62;8.632579859274497;Death of cancer;lung
.1;63;10.05393601364746;Death of cancer;lung
.1;64;11.4114513093036;Death of cancer;lung
.1;65;12.59896283981483;Death of cancer;lung
.1;66;13.57527200236397;Death of cancer;lung
.1;67;14.342658529227;Death of cancer;lung
.1;68;14.93136706697952;Death of cancer;lung
.1;69;15.39261507674795;Death of cancer;lung
.1;70;15.79470719818221;Death of cancer;lung
.1;71;16.2043903763759;Death of cancer;lung
.1;72;16.6547591541488;Death of cancer;lung
.1;73;17.1712368280418;Death of cancer;lung
.1;74;17.78271379648399;Death of cancer;lung
.1;75;18.52149716160115;Death of cancer;lung
.1;76;19.43081501024457;Death of cancer;lung
.1;77;20.54681974992848;Death of cancer;lung
.1;78;21.88775950558945;Death of cancer;lung
.1;79;23.46048737561527;Death of cancer;lung
.1;80;25.27041449932295;Death of cancer;lung
.1;81;27.3126886696807;Death of cancer;lung
.1;82;29.58126182138896;Death of cancer;lung
.1;83;32.05109734176853;Death of cancer;lung
.1;84;34.68877429404746;Death of cancer;lung
.1;85;37.45643716530132;Death of cancer;lung
.1;86;40.31313697997832;Death of cancer;lung
.1;87;43.23388739984683;Death of cancer;lung
.1;88;46.18302804158999;Death of cancer;lung
.1;89;49.11734011982088;Death of cancer;lung
.1;90;52.00835602207673;Death of cancer;lung
.1;35;.3295987574530157;Death of other causes;lung
.1;36;.3301212227879946;Death of other causes;lung
.1;37;.3308920781494664;Death of other causes;lung
.1;38;.3324179749372057;Death of other causes;lung
.1;39;.3317582902191245;Death of other causes;lung
.1;40;.3317006470238404;Death of other causes;lung
.1;41;.3330092545399913;Death of other causes;lung
.1;42;.3335467598423642;Death of other causes;lung
.1;43;.3342049600783293;Death of other causes;lung
.1;44;.3340117114890273;Death of other causes;lung
.1;45;.335152414242661;Death of other causes;lung
.1;46;.3368806503768837;Death of other causes;lung
.1;47;.3384605595948005;Death of other causes;lung
.1;48;.3384243384008589;Death of other causes;lung
.1;49;.3411747697896471;Death of other causes;lung
.1;50;.3422373203320497;Death of other causes;lung
.1;51;.3438676391346305;Death of other causes;lung
.1;52;.3457272122576268;Death of other causes;lung
.1;53;.3465826834940418;Death of other causes;lung
.1;54;.3490497786334343;Death of other causes;lung
.1;55;.3520320941429498;Death of other causes;lung
.1;56;.3530859147682463;Death of other causes;lung
.1;57;.356578264568471;Death of other causes;lung
.1;58;.3555697579206724;Death of other causes;lung
.1;59;.3585017132952975;Death of other causes;lung
.1;60;.3579425528985121;Death of other causes;lung
.1;61;.3596894557513418;Death of other causes;lung
.1;62;.362798395512786;Death of other causes;lung
.1;63;.3688348592523057;Death of other causes;lung
.1;64;.3684156990736996;Death of other causes;lung
.1;65;.3732403103824848;Death of other causes;lung
.1;66;.3794697267414222;Death of other causes;lung
.1;67;.385032695885181;Death of other causes;lung
.1;68;.388386922876592;Death of other causes;lung
.1;69;.4026298234836097;Death of other causes;lung
.1;70;.4106488462501963;Death of other causes;lung
.1;71;.426789126777403;Death of other causes;lung
.1;72;.4426272825380988;Death of other causes;lung
.1;73;.4566446442101812;Death of other causes;lung
.1;74;.4700699296438552;Death of other causes;lung
.1;75;.4986170999331722;Death of other causes;lung
.1;76;.5046171755060782;Death of other causes;lung
.1;77;.5395668515772911;Death of other causes;lung
.1;78;.5682809284036292;Death of other causes;lung
.1;79;.5995034274090194;Death of other causes;lung
.1;80;.6239145991535319;Death of other causes;lung
.1;81;.6709155550582615;Death of other causes;lung
.1;82;.7080409998763032;Death of other causes;lung
.1;83;.761907725053567;Death of other causes;lung
.1;84;.8196886797218944;Death of other causes;lung
.1;85;.8533233299548405;Death of other causes;lung
.1;86;.9232776812413107;Death of other causes;lung
.1;87;.9932474638083224;Death of other causes;lung
.1;88;1.061099122339774;Death of other causes;lung
.1;89;1.14503117319054;Death of other causes;lung
.1;90;1.207484007039469;Death of other causes;lung
.1;35;99.67037370517041;Alive;lung
.1;36;99.6698311286729;Alive;lung
.1;37;99.66902562139587;Alive;lung
.1;38;99.66743986519062;Alive;lung
.1;39;99.6679962753236;Alive;lung
.1;40;99.66787569073846;Alive;lung
.1;41;99.66625920770463;Alive;lung
.1;42;99.66519032098496;Alive;lung
.1;43;99.66361585377227;Alive;lung
.1;44;99.66222914848663;Alive;lung
.1;45;99.65836192259243;Alive;lung
.1;46;99.65193148080589;Alive;lung
.1;47;99.64224628419881;Alive;lung
.1;48;99.6283258881773;Alive;lung
.1;49;99.60158888876988;Alive;lung
.1;50;99.55943464671154;Alive;lung
.1;51;99.48779986788529;Alive;lung
.1;52;99.36778083695144;Alive;lung
.1;53;99.17096394681923;Alive;lung
.1;54;98.85498487722155;Alive;lung
.1;55;98.37786812553952;Alive;lung
.1;56;97.71392726661739;Alive;lung
.1;57;96.8695706885494;Alive;lung
.1;58;95.90056207234332;Alive;lung
.1;59;94.83793183324775;Alive;lung
.1;60;93.67852133075154;Alive;lung
.1;61;92.39372758717791;Alive;lung
.1;62;91.00462174521272;Alive;lung
.1;63;89.57722912710024;Alive;lung
.1;64;88.22013299162271;Alive;lung
.1;65;87.02779684980268;Alive;lung
.1;66;86.04525827089461;Alive;lung
.1;67;85.27230877488782;Alive;lung
.1;68;84.68024601014389;Alive;lung
.1;69;84.20475509976843;Alive;lung
.1;70;83.79464395556759;Alive;lung
.1;71;83.36882049684669;Alive;lung
.1;72;82.9026135633131;Alive;lung
.1;73;82.37211852774801;Alive;lung
.1;74;81.74721627387216;Alive;lung
.1;75;80.97988573846567;Alive;lung
.1;76;80.06456781424936;Alive;lung
.1;77;78.91361339849423;Alive;lung
.1;78;77.54395956600692;Alive;lung
.1;79;75.94000919697571;Alive;lung
.1;80;74.10567090152352;Alive;lung
.1;81;72.01639577526105;Alive;lung
.1;82;69.71069717873473;Alive;lung
.1;83;67.1869949331779;Alive;lung
.1;84;64.49153702623065;Alive;lung
.1;85;61.69023950474384;Alive;lung
.1;86;58.76358533878037;Alive;lung
.1;87;55.77286513634485;Alive;lung
.1;88;52.75587283607024;Alive;lung
.1;89;49.73762870698858;Alive;lung
.1;90;46.7841599708838;Alive;lung
.2;35;.0000421404855937;Death of cancer;lung
.2;36;.0000738185121843;Death of cancer;lung
.2;37;.0001288812991685;Death of cancer;lung
.2;38;.0002243214734171;Death of cancer;lung
.2;39;.0003907001101881;Death of cancer;lung
.2;40;.0006820583224946;Death of cancer;lung
.2;41;.0011891756422722;Death of cancer;lung
.2;42;.0020710870044541;Death of cancer;lung
.2;43;.0036091563413007;Death of cancer;lung
.2;44;.0062930746799478;Death of cancer;lung
.2;45;.010967086686455;Death of cancer;lung
.2;46;.0191041821794697;Death of cancer;lung
.2;47;.0332483553947124;Death of cancer;lung
.2;48;.0577996368838043;Death of cancer;lung
.2;49;.1002602673333636;Death of cancer;lung
.2;50;.17328416652275;Death of cancer;lung
.2;51;.2976867130178853;Death of cancer;lung
.2;52;.5060591281276385;Death of cancer;lung
.2;53;.844285710423193;Death of cancer;lung
.2;54;1.363872265192592;Death of cancer;lung
.2;55;2.098913758070412;Death of cancer;lung
.2;56;3.036627200171472;Death of cancer;lung
.2;57;4.125920647145699;Death of cancer;lung
.2;58;5.349281314233817;Death of cancer;lung
.2;59;6.756213024109881;Death of cancer;lung
.2;60;8.389930518265389;Death of cancer;lung
.2;61;10.23313549075584;Death of cancer;lung
.2;62;12.22097360062889;Death of cancer;lung
.2;63;14.24645024217306;Death of cancer;lung
.2;64;16.15586456897198;Death of cancer;lung
.2;65;17.7800351804965;Death of cancer;lung
.2;66;19.06242771970146;Death of cancer;lung
.2;67;20.02434177595907;Death of cancer;lung
.2;68;20.73393321151048;Death of cancer;lung
.2;69;21.28913871614283;Death of cancer;lung
.2;70;21.812681100985;Death of cancer;lung
.2;71;22.41477680566246;Death of cancer;lung
.2;72;23.13128311593549;Death of cancer;lung
.2;73;23.97809593678019;Death of cancer;lung
.2;74;24.97310897447803;Death of cancer;lung
.2;75;26.13345680710426;Death of cancer;lung
.2;76;27.49032886916383;Death of cancer;lung
.2;77;29.05319353927669;Death of cancer;lung
.2;78;30.83192894161627;Death of cancer;lung
.2;79;32.818501932747;Death of cancer;lung
.2;80;35.0023917135274;Death of cancer;lung
.2;81;37.35389690456115;Death of cancer;lung
.2;82;39.85274423956507;Death of cancer;lung
.2;83;42.45147594084295;Death of cancer;lung
.2;84;45.10679115373649;Death of cancer;lung
.2;85;47.78176549487207;Death of cancer;lung
.2;86;50.42185618804859;Death of cancer;lung
.2;87;53.01375951883644;Death of cancer;lung
.2;88;55.53438229668237;Death of cancer;lung
.2;89;57.9568917434647;Death of cancer;lung
.2;90;60.28708880040408;Death of cancer;lung
.2;35;.6581111194731284;Death of other causes;lung
.2;36;.6591525350162419;Death of other causes;lung
.2;37;.660689070435441;Death of other causes;lung
.2;38;.663730594714499;Death of other causes;lung
.2;39;.662415359146612;Death of other causes;lung
.2;40;.6623000417459484;Death of other causes;lung
.2;41;.66490780788426;Death of other causes;lung
.2;42;.6659779258439071;Death of other causes;lung
.2;43;.6672874887232444;Death of other causes;lung
.2;44;.6668980891914122;Death of other causes;lung
.2;45;.6691645063171343;Death of other causes;lung
.2;46;.6725961202757038;Death of other causes;lung
.2;47;.6757220327206754;Death of other causes;lung
.2;48;.6756093964394868;Death of other causes;lung
.2;49;.6810194308364452;Death of other causes;lung
.2;50;.6830126702824303;Death of other causes;lung
.2;51;.6860471319932129;Death of other causes;lung
.2;52;.6893880698047657;Death of other causes;lung
.2;53;.6904971109035819;Death of other causes;lung
.2;54;.6944827503613423;Death of other causes;lung
.2;55;.6990982248458016;Death of other causes;lung
.2;56;.6995553135898467;Death of other causes;lung
.2;57;.7046566484627358;Death of other causes;lung
.2;58;.7008236279442832;Death of other causes;lung
.2;59;.7045554112295372;Death of other causes;lung
.2;60;.7010098984331452;Death of other causes;lung
.2;61;.7014956749032153;Death of other causes;lung
.2;62;.7042185445402199;Death of other causes;lung
.2;63;.7123720913709247;Death of other causes;lung
.2;64;.7081979523146807;Death of other causes;lung
.2;65;.714574740990885;Death of other causes;lung
.2;66;.7241984174930075;Death of other causes;lung
.2;67;.7330778468227772;Death of other causes;lung
.2;68;.7382156386884881;Death of other causes;lung
.2;69;.7641970790275258;Death of other causes;lung
.2;70;.7782129643639552;Death of other causes;lung
.2;71;.8071449648916043;Death of other causes;lung
.2;72;.8349546228567909;Death of other causes;lung
.2;73;.8587175360511151;Death of other causes;lung
.2;74;.8807828437341897;Death of other causes;lung
.2;75;.9302586717914224;Death of other causes;lung
.2;76;.9371482728434161;Death of other causes;lung
.2;77;.9966933048018023;Death of other causes;lung
.2;78;1.043363033575404;Death of other causes;lung
.2;79;1.093448503873272;Death of other causes;lung
.2;80;1.129778577131884;Death of other causes;lung
.2;81;1.205138374782942;Death of other causes;lung
.2;82;1.2611578064491;Death of other causes;lung
.2;83;1.345175572472624;Death of other causes;lung
.2;84;1.433881534102641;Death of other causes;lung
.2;85;1.478924682291084;Death of other causes;lung
